review_text,processed_text,predictions
Jadi dewasa banyak yg dibicarain ya. Di Wa bahas tentang pajak di ig bahas tentang program makan siang gratis.. dan bahasnya sambil ya allah ya allah.,jadi dewasa banyak yang dibicarain iya di whatsapp bahas tentang pajak di instagram bahas tentang program makan siang gratis dan bahas sambil iya allah iya allah,Positif
@Heraloebss Kesimpulan sementara: 1.Pemerintahan Prabowo tidak ada uang/biaya/belanja untuk menjalankan program makan siang gratis. 2. Kualitas anggota DPR @DPR_RI mau gampangnya saja. Tidak mau menggunakan otak untuk mencari solusi 3. Ini chaniago yang agak bego,simpul sementara perintah prabowo tidak ada uang biaya belanja untuk jalan program makan siang gratis kualitas anggota dpr ri mau gampang saja tidak mau guna otak untuk cari solusi ini chaniago yang agak bego,Negatif
@PaltiWest2024 nah dia ini calon donatur tetap program makan siang gratis,nah dia ini calon donatur tetap program makan siang gratis,Positif
SYARAT IKUT PROGRAM MAKAN SIANG BERGIZI GRATIS https://t.co/OS4v5bpgNc,syarat ikut program makan siang gizi gratis,Positif
Si kentot ini kan punya banyak duit terus ngebacotin BOCAH SD dan SMP yang dapet MAKAN SIANG GRATIS. Kenapa sih tinggal ADMIT AJA LOH KALAU ITU MAKANAN DARI PROGRAM TSB KURANG LAYAKKKKKKKKKKKKK. Bocah sampai bilang: AYAMNYA KERAS SAYURNYA BASI SAYURNYA HAMBAR --,si kentot ini kan punya banyak uang terus ngebacotin bocah sd dan sampai yang dapat makan siang gratis kenapa sih tinggal admit saja loh kalau itu makan dari program sebut kurang layak bocah sampai bilang ayam keras sayur basi sayur hambar,Negatif
@cingreborn @corbuzier MarahÂ² mending sama yg bikin anakÂ² keracunan dan tolong pahami anakÂ² ga minta makan gratis ya... itu yg janjikan presiden sendiri mereka justru jadi komoditas politik kala itu. Maka marahlah dgn presiden karena program makan siang jd sekedar polesan yg penting berjalan https://t.co/ioQK3Q3pKO,marah lebih baik sama yang bikin anak racun dan tolong paham anak tidak minta makan gratis iya itu yang janji presiden sendiri mereka justru jadi komoditas politik kala itu maka marah dengan presiden karena program makan siang jadi dar poles yang penting jalan,Negatif
@berlianidris Gak yakin nasi box tempat dia syuting sama kualitasnya kayak makan siang gratis yang cuma 10rb itu jauh men pasti sudahlah sama katering kantor saya aja dulu jauh. Makanya bikin program itu pakai skala prioritas jadi bisa kasih budget yang layak.,tidak yakin nasi box tempat dia syuting sama kualitas kayak makan siang gratis yang cuma ribu itu jauh men pasti sudah sama katering kantor saya saja dulu jauh karena bikin program itu pakai skala prioritas jadi bisa kasih budget yang layak,Negatif
@detikcom Program Makan Siang Gratis (MSG) nya @prabowo udah PASTI TENGGELAM ini mah !!!,program makan siang gratis msg nya sudah pasti tenggelam ini mah,Positif
Viral video simulasi program Makan Bergizi Gratis (MBG) di Kabupaten Majalengka yang digelar dengan konsep berbeda dengan daerah lainnya. Dalam video yang diunggah oleh akun TikTok @pemkabmajalengka memperlihatkan makan siang dibagikan pada siswa tidak menggunakan kotak makan https://t.co/aWB03lfla4,viral video simulasi program makan gizi gratis mbg di kabupaten majalengka yang gelar dengan konsep beda dengan daerah lain dalam video yang unggah oleh akun tiktok lihat makan siang bagi pada siswa tidak guna kotak makan,Negatif
@tni_ad Bapak Jendral ayng terhormat tolong dong ini anggotanya dikondisikan/kode etik anggota TNI pangkatnya LETKOL (tituler) marah2 ke anak (belum usia dewasa) penerima program makan siang gratis @prabowo karena si anak komplain makanannya bukan programnya. https://t.co/lCu7FEV5mb,ad bapak jendral ayng hormat tolong dong ini anggota kondisi kode etik anggota tni pangkat letkol tituler marah ke anak belum usia dewasa terima program makan siang gratis karena si anak komplain makan bukan program,Negatif
@neohistoria_id ANGGOTA TNI PANGKAT LETKOL MARAHIN ANAK2 PENERIMA PROGRAM MAKAN SIANG GRATIS SI ANAK KOMPLAIN MAKANAN YANG DITERIMA BUKAN PROGRAMNYA,id anggota tni pangkat letkol marahin anak terima program makan siang gratis si anak komplain makan yang terima bukan program,Positif
@Puspen_TNI @prabowo @Gerindra program bagus dr pak @prabowo dan ssuai dengan kampanye harusnya bisa jadi masukan baik untuk hal teknis (misal tambahin peran ahli gizi / anak magang tekpang bantu keliling kontrol d lapangan) supaya anak2 mendapatkan manfaat sesuai harapan &amp,tni program bagus dari pak dan ssuai dengan kampanye harus bisa jadi masuk baik untuk hal teknis misal tambahin peran ahli gizi anak magang tekpang bantu keliling kontrol di lapang supaya anak dapat manfaat sesuai harap amp,Positif
@antaranews di hilangkan saja program makan siang gratis itu dana nya alihkan untuk subsidi sembako dan bbm trus harga2ny hrs diseragamkan sprt bapak harmoko dulu,di hilang saja program makan siang gratis itu dana nya alih untuk subsidi sembilan bahan pokok dan bbm terus harga nya harus seragam seperti bapak harmoko dulu,Positif
@Puspen_TNI Malu gk sih pak Panglima ada LETKOL (tituler) TNI MARAH2 SAMBIL TELANJANG DADA karena ada anak penerima program makan siang gratis komplain makanannya gk enak. YA ! SI ANAK KOMPLAIN MAKANANNYA bukan programnya makan siang gratis. @prabowo @Gerindra https://t.co/lCu7FEV5mb,tni malu tidak sih pak panglima ada letkol tituler tni marah sambil telanjang dada karena ada anak terima program makan siang gratis komplain makan tidak enak iya si anak komplain makan bukan program makan siang gratis,Negatif
@Azizannnn @neohistoria_id Bukan masalah gratis sih masalahnya nama program nya makan bergizi gratis yang harusnya makanan nya bergizi . Kalo nama program nya makan siang gratis mah terserah mau makanan enak gak enak yang penting gratis.,id bukan masalah gratis sih masalah nama program nya makan gizi gratis yang harus makan nya gizi kalau nama program nya makan siang gratis mah serah mau makan enak tidak enak yang penting gratis,Negatif
memang program makan siang gratis adalah ide yang bagus namun apabila dijalankan dengan sebaik mungkin salah satunya dengan memaksimalkan gizi seimbang agar tujuan utamanya yaitu menurunkan angka stunting bisa tercapai.,memang program makan siang gratis adalah ide yang bagus namun apabila jalan dengan baik mungkin salah satu dengan maksimal gizi imbang agar tuju utama yaitu turun angka stunting bisa capai,Positif
mumpung masih baru kata gua mah Prabowo gausah malu buat udahin makan siang gratis akuin aja kalo ini program asal asalan tanpa pembahasan,selagi masih baru kata saya mah prabowo tidak usah malu buat udahin makan siang gratis akuin saja kalau ini program asal asal tanpa bahas,Negatif
@Mdy_Asmara1701 Stop samaratakan nasi box artis dengan program makan siang gratis. Nasi box isi nasi padang 200 ribu juga ada. Masalah di program ini tuh kualitas makanannya karena budget kurang bukan masalah mau makan nasi box atau engga!,asmara stop samaratakan nasi box artis dengan program makan siang gratis nasi box isi nasi padang ribu juga ada masalah di program ini itu kualitas makan karena budget kurang bukan masalah mau makan nasi box atau tidak,Negatif
gue gak membela siapa siapa enih gue udah ditahap pasrah dan bodoamat presidennya siapa. tapi satu keluarga satu sarjana juga lumayan kak... kalo kuliah gratis ada beasiswa... tapi kalo makan siang gratis menurut gue menunya juga kureng dan disini belum kebagian itu program.,saya tidak bela siapa siapa enih saya sudah tahap pasrah dan bodoamat presiden siapa tapi satu keluarga satu sarjana juga lumayan kak kalau kuliah gratis ada beasiswa tapi kalau makan siang gratis turut saya menu juga reng dan sini belum bagi itu program,Negatif
@kegblgnunfaedh Suruh yg 58 persen aja dong pak ...kita kita yg 16 dan 24 persen kan ga milih 02 dgn program makan siang gratis Enak aja...,suruh yang persen saja dong pak kita kita yang dan persen kan tidak milih dengan program makan siang gratis enak saja,Negatif
program makan siang gratis di dom gw mangkrak anjir wkwkwkk udah rekrut 50 orang udah woro woro ehh diem bae kaga ada pergerakan sampe didatengin aparat dikira penipuan ,program makan siang gratis di dom saya mangkrak anjing wkwkwkk sudah rekrut orang sudah woro woro ehh diem bae tidak ada gera sampai didatengin aparat kira tipu,Negatif
Jatah nasi box buat syuting kalo belinya dari catering dengan budget min 25k mah ga usah bandingin sama budget makan siang gratis program pemerintah you roidtard,jatah nasi box buat syuting kalau beli dari catering dengan budget minimal ke mah tidak perlu bandingin sama budget makan siang gratis program perintah you roidtard,Negatif
Yang bikin program makan siang gratis itu pemerintahan @prabowo Yang dibikin sibuk malah rakyat Itu kalian sebenarnya lagi bikin program apa bikin rusuh sih.?,yang bikin program makan siang gratis itu perintah yang bikin sibuk bahkan rakyat itu kalian benar lagi bikin program apa bikin rusuh sih,Negatif
@cingreborn @corbuzier Program makan Siang gratis ga perlu terlalu serious bahasnya. Berhenti sendiri nggak punya uang. Prabowo pilih menteri yg bener aja nggak bisa mau kasih makan jutaan orang gratis Juara dunia koruptor nggak berani diberesin. https://t.co/6uB4Plt5Ky,program makan siang gratis tidak perlu terlalu serious bahas henti sendiri tidak punya uang prabowo pilih menteri yang benar saja tidak bisa mau kasih makan juta orang gratis juara dunia koruptor tidak berani resin,Negatif
Masalah Negara di minggu ini 1. Pemerintah pinjem duit Pensiunan Rakyat nambah 59 Tahun 2. IKN mulai terlihat mangkrak 3. Program Makan Siang Gizi Gratis sangat dipaksakan sampai uang zakat diincer 4. BPJS Kesehatan lagi rame statement gak semua penyakit bisa dicover,masalah negara di minggu ini perintah pinjem uang pensiun rakyat nambah tahun ikn mulai lihat mangkrak program makan siang gizi gratis sangat paksa sampai uang zakat diincer bpjs sehat lagi ramai statement tidak semua sakit bisa dicover,Positif
Bukan bandingin dengan yang dulu dong botak program makan siang gratis kan adanya sekarang jadi bandinginnya kalau next presiden melakukan ini program lagi gimana lebih baik apa kagak!!!,bukan bandingin dengan yang dulu dong botak program makan siang gratis kan ada sekarang jadi bandinginnya kalau next presiden laku ini program lagi bagaimana lebih baik apa tidak,Negatif
@JendIsMyName__ @PaltiWest2024 @corbuzier Enu box syuting kebanyakan dari katering yg nominal per 1boknya 30-50k ayam geprek yg biasa di bok juga di tmpt gw harganya 25-30an. Lah ini program makan siang gratis katanya 15rebu wkwk 15k mending beli ketoprak anying lebih enak, enu box syuting banyak dari katering yang nominal per boknya ke ayam geprek yang biasa di bok juga di tempat saya harga atas nama lah ini program makan siang gratis kata rebu tertawa ke lebih baik beli ketoprak anying lebih enak,Negatif
@bfgrent Jujur kepikiran kenapa ya program makan siang gratis tuh kenapa,jujur pikir kenapa iya program makan siang gratis itu kenapa,Positif
@SantorinisSun Saya seperti melihat seolah2 Indonesia akan runtuh kalau program makan siang gratis ini terpaksa tidak berjalan. Padahal lebih urgent sekolah gratis dan kuliah gratis.,saya seperti lihat olah indonesia akan runtuh kalau program makan siang gratis ini paksa tidak jalan padahal lebih urgent sekolah gratis dan kuliah gratis,Negatif
gw gak ngerti lagi kok bisa bandingin nasi box buat syuting dengan program makan siang maksa gratis. bener bener gak setara. karena gw seumur idup juga dapet nasi box slalu enak isinya gak kaya makanan program maksa itu. penyepong pemerintah ewh. udah bener jadi pesulap aja https://t.co/6gP5xM9y50,saya tidak erti lagi kok bisa bandingin nasi box buat syuting dengan program makan siang maksa gratis benar benar tidak tara karena saya umur idup juga dapat nasi box slalu enak isi tidak kaya makan program maksa itu penyepong perintah ewh sudah benar jadi sulap saja,Negatif
@ARSIPAJA Lebih tepat sasaran + ngurangin angka kemiskinan dibanding program makan siang gratis banyak celah buat dikorupsi jadi ngehasilin menu makannya yg ga sesuai gizi dan kekurangan2 lainnya,lebih tepat sasar ngurangin angka miskin banding program makan siang gratis banyak celah buat korupsi jadi ngehasilin menu makan yang tidak sesuai gizi dan kurang lain,Negatif
gaada yang bilang program makan siang gratis gak penting. tapi BELUM PENTING. botak,tidak ada uang yang bilang program makan siang gratis tidak penting tapi belum penting botak,Negatif
@berlianidris Lah emang pada dasarnya program makan siang gratis yang ribut tuh anak anak SD pada manja semua beda kelas sama anak anak di China,lah memang pada dasar program makan siang gratis yang ribut itu anak anak sd pada manja semua beda kelas sama anak anak di china,Positif
Jadi ini namanya logical fallacy yaa temen2. Dia mencoba meyakinkan kita bahwa program makan siang sama dengan pemberian yang seharusnya disyukuri. Padahal program makan siang itu ga gratis.,jadi ini nama logical fallacy ya teman dia coba yakin kita bahwa program makan siang sama dengan beri yang harus syukur padahal program makan siang itu tidak gratis,Negatif
@berlianidris Menurutku poin nya kualitas katring tv berbeda2 tapi crew tv tetap makan karena masuk anggaran makan karyawan.program makan gratis ini sama masalah nya kantring berbeda seharus nya siswa itu makan aja karena pajak masuk untuk bikin program makan siang,turut poin nya kualitas katring tv beda tapi crew tv tetap makan karena masuk anggar makan karyawan program makan gratis ini sama masalah nya kantring beda harus nya siswa itu makan saja karena pajak masuk untuk bikin program makan siang,Negatif
@Dennysiregar7 Gaji agt DPD dipotong untuk menyukseskan program makan siang gratis,gaji agt dpd potong untuk sukses program makan siang gratis,Positif
@cingreborn @corbuzier Deddy Corbuzier mengomentari tentang video seorang anak yang mengeluh rasa ayam yang kurang enak pada program makan siang gratis. https://t.co/n3qjbAf4we,deddy corbuzier komentar tentang video orang anak yang keluh rasa ayam yang kurang enak pada program makan siang gratis,Negatif
@andikamalreza Terus abis ini rame tinggal bilang gua gak peduli sama netizen X emang begitu gak ada beda sama netizen tiktok Padahal bilangnya smart people tp ada perbedaan sma minta di kawal tentang program makan siang gratis ini jalan atau gak aja udah mau di tabok perkara blng ga enak,terus habis ini ramai tinggal bilang saya tidak peduli sama netizen kali memang begitu tidak ada beda sama netizen tiktok padahal bilang smart people tapi ada beda sma minta di kawal tentang program makan siang gratis ini jalan atau tidak saja sudah mau di tabok perkara blng tidak enak,Negatif
Apresisi buat program pemerintah soal makan siang gratis cuman konsen beralih pergunjingan makanan siang gratis bukan makan gratisya itu sendiri tapi implementasinya kacau keliatan sunatan dimana2 se simple itu aja sih. Is that clear?! ,apresisi buat program perintah soal makan siang gratis cuma konsen alih gunjing makan siang gratis bukan makan gratisya itu sendiri tapi implementasi kacau lihat sunat mana se simple itu saja sih is that clear,Negatif
program ini tuh ngga menyelesaikan masalah cuma menunda. masalah utamanya kan kemiskinan struktural dikasih makan siang gratis ya mereka tetep miskin. menurutku program ini murni demi image politik semata dengan kasih kenikmatan sementara buat rakyatnya.,program ini itu tidak selesai masalah cuma tunda masalah utama kan miskin struktural kasih makan siang gratis iya mereka tetap miskin turut program ini murni demi image politik semata dengan kasih nikmat sementara buat rakyat,Negatif
iya makan siang gratis bagus tapi ada banyak hal yg bisa dilakukan selain keluarin anggaran triliunan buat program yg cuma bisa dinikmati satu periode. uang segitu bisa bangun sistem &amp,iya makan siang gratis bagus tapi ada banyak hal yang bisa laku selain keluarin anggar triliun buat program yang cuma bisa nikmat satu periode uang segitu bisa bangun sistem amp,Negatif
Program Makan Siang Bergizi Gratis (MBG) Pasha Ungu tegaskan pengelolaan dana zakat harus sesuai syariah dan transparan agar tepat sasaran dan membawa manfaat nyata bagi masyarakat yang membutuhkan. #Zakat #MBG #Syariah #BAZNAS #update #news #seketika https://t.co/aTf83azcGr,program makan siang gizi gratis mbg pasha ungu tegas kelola dana zakat harus sesuai syariah dan transparan agar tepat sasar dan bawa manfaat nyata bagi masyarakat yang butuh,Positif
sangat meh terlepas dari apapun caranya buat mewujudkan keterlibatan masyarakat dalam program makan siang gratis masih banyak cara lain seperti efisiensi aspek di berbagai hal yang kurang bermanfaat kok,sangat meh lepas dari apa cara buat wujud libat masyarakat dalam program makan siang gratis masih banyak cara lain seperti efisiensi aspek di bagai hal yang kurang manfaat kok,Negatif
@tempodotco Semua aja lu ambil dah buat makan siang gratis. Jalan rusak infrastruktur ancur ga papa dahh. Yang penting program unggulan Presiden lu jalan. Bebassssss aja bebass.,semua saja kamu ambil sudah buat makan siang gratis jalan rusak infrastruktur hancur tidak apa apa dahh yang penting program unggul presiden kamu jalan bebas saja bebass,Negatif
Ngebandingin makan siang gratis sama nasi box buat program/tv aja udah ngaco. makan siang gratis itu mentok cuma 10-15k bahkan bisa dipangkas sampe under 10k lu kira nasi buat program/tv dapet harga segitu?,ngebandingin makan siang gratis sama nasi box buat program tv saja sudah ngaco makan siang gratis itu mentok cuma ke bahkan bisa pangkas sampai under ke kamu kira nasi buat program tv dapat harga segitu,Negatif
@AnKiiim_ Kalau memang tidak mampu untuk menjalankan program makan siang gratis ya jangan dipaksakan. Ditiadakan saja... Kan beres. Gak usah malu dan gengsi. Hampir semua politikus di Indonesia hanya bisa umbar janji janji belaka koq...sokor njeplak cangkeme., kalau memang tidak mampu untuk jalan program makan siang gratis iya jangan paksa tiada saja kan beres tidak perlu malu dan gengsi hampir semua politikus di indonesia hanya bisa umbar janji janji belaka kok sokor njeplak cangkeme,Negatif
@CNNIndonesia Klo pemerintah terutama yg bertanggung jawab dgn Program Makan Siang Bergizi punya harga diri mereka akan tegur penyedia makan gratis itu (yg bertanggung jawab bikin makan bergizi). Tapi ya itu kalau punya harga diri. Klo ngga jg ya gpp. Toh yg bakal disalahkan pak Prabski,kalau perintah utama yang tanggung jawab dengan program makan siang gizi punya harga diri mereka akan tegur sedia makan gratis itu yang tanggung jawab bikin makan gizi tapi iya itu kalau punya harga diri kalau tidak juga iya tidak apa toh yang bakal salah pak prabski,Negatif
@ARSIPAJA makan siang pemerintah. Tp gw jg gk suka klo ada org bikin narasi berlebihan kayak gitu. Dan program ini jgn cm dilihat semata2 MAKAN GRATIS. Tp lihat anggarannya pelaksanaannya potensi korupsinya. Program ini gak cocok diterapkan di indo krn pemerintahnya KORUP,makan siang perintah tapi saya juga tidak suka kalau ada orang bikin narasi lebih kayak begitu dan program ini jangan cuma lihat semata makan gratis tapi lihat anggar laksana potensi korupsi program ini tidak cocok terap di indo karena perintah korupsi,Negatif
@detikcom Gerindra emang lucu udah jelas program makan siang gratis dipaksakan padahal keuangan negara gak mendukung. Sekarang ngingetin program sarapan gratis ide Pramono-Rano untuk tidak dipaksakan,gerindra memang lucu sudah jelas program makan siang gratis paksa padahal uang negara tidak dukung sekarang ngingetin program sarap gratis ide pramono rano untuk tidak paksa,Negatif
@papa_loren yang dulu bilang mati demi NKRI kok diam ya pas maling harta NKRI di bebaskan padahal duit nya bisa buat program makan siang gratis. jadi gak perlu Pak Prabowo minta dana zakat,loren yang dulu bilang mati demi nkri kok diam iya pas maling harta nkri di bebas padahal uang nya bisa buat program makan siang gratis jadi tidak perlu pak prabowo minta dana zakat,Negatif
@detikcom halo bu gmn dengan program makan siang gratis sampe uang zakat Sama anggaran lain Di potong,halo bu bagaimana dengan program makan siang gratis sampai uang zakat sama anggar lain di potong,Positif
@NgkongRoses Saat itu Anggota Dewan Pakar TKN Prabowo-Gibran Drajad Wibowo yakin program makan siang gratis tak membuat defisit anggaran APBN menjadi lebih lebar. Preeeetttt...,saat itu anggota dewan pakar tkn prabowo gibran drajad wibowo yakin program makan siang gratis tak buat defisit anggar apbn jadi lebih lebar pret,Positif
Gak Sudi rasanya kalau sampe benar benar kejadian uang zakat ikut dipake buat program makan siang gratis,tidak sudi rasa kalau sampai benar benar jadi uang zakat ikut pakai buat program makan siang gratis,Negatif
@Heraloebss hutan sbg habitat harimau sudah rusak beralih fungsi jadi kebun sawit harimau kehilangan wilayah jelajah dan sumber makanannya ingat ya mangsa harimau itu kijang rusa babi hutan dll bukan Nasi kotak dari program makan siang gratis,hutan bagai habitat harimau sudah rusak alih fungsi jadi kebun sawit harimau hilang wilayah jelajah dan sumber makan ingat iya mangsa harimau itu kijang rusa babi hutan dan lain bukan nasi kotak dari program makan siang gratis,Negatif
@Kimberley_PS08 Maksudnya Program Makan Siang Sangat Sederhana Sekali Gratis itu ya?,ps maksud program makan siang sangat sederhana sekali gratis itu iya,Positif
@ChrisJ_2211 program makan siang gratis itu sederhana simpel ga rumit kalau program simpel begini saja sudah pesimis ya nasibnya jadi orang terbelakang terus ga usah berharap jadi negara maju, program makan siang gratis itu sederhana simpel tidak rumit kalau program simpel begini saja sudah pesimis iya nasib jadi orang belakang terus tidak perlu harap jadi negara maju,Negatif
@SINDOnews @ethadisaputra trus gratisnya dimana kalo warga juga disuruh bantu biaya program makan siang gratis ,terus gratis mana kalau warga juga suruh bantu biaya program makan siang gratis,Positif
Polrestabes Palembang Berbagi Makan Siang Gratis Melalui Polsek Plaju Palembang Polrestabes Palembang melalui Polsek Plaju melaksanakan kegiatan pembagian makan siang gratis yang merupakan bagian dari program sosial yang diinisiasi oleh Kapolrestabes Palembang.,polrestabes palembang bagi makan siang gratis lalu polsek plaju palembang polrestabes palembang lalu polsek plaju laksana giat bagi makan siang gratis yang rupa bagi dari program sosial yang inisiasi oleh kapolrestabes palembang,Positif
@HimawanEko1 @ethadisaputra sekarang tambah 1 lagi yg berhak menerima zakat Anak sekolah dan ibu hamil lewat program makan siang gratis ,sekarang tambah lagi yang hak terima zakat anak sekolah dan ibu hamil lewat program makan siang gratis,Positif
Gue dari awal ga gitu optimis sama program makan siang gratis tapi kalau emang itu program unggulannga ya dipersiapkan dengan baik dong. Tapi gue setuju juga saat ada yg komplen gaenakÂ² dari awal harus diajarin caranya menghargai makanan.,saya dari awal tidak begitu optimis sama program makan siang gratis tapi kalau memang itu program unggulannga iya siap dengan baik dong tapi saya tuju juga saat ada yang komplen gaenak dari awal harus diajarin cara harga makan,Negatif
Ngoceh ngoceh soal makan siang gratis mana bawa rilet rilet. Ni orng jg labil2 sma program pemerntahan kadang iya kadang enggak,ngoceh ngoceh soal makan siang gratis mana bawa rilet rilet ini orang juga labil sma program pemerntahan kadang iya kadang tidak,Negatif
@hammsqi Judul program nya itu makan siang begizi gratis misi dari program itu mengurangi angka stunting bukan program makan siang mengganjal laper gratis yang misinya cuma ganjel laper,judul program nya itu makan siang begizi gratis misi dari program itu kurang angka stunting bukan program makan siang ganjal lapar gratis yang misi cuma ganjel lapar,Negatif
ini nama programnya diubah aja jadi program makan (siang nya dicoret) 'bersyukur' gratis,ini nama program ubah saja jadi program makan siang nya coret syukur gratis,Positif
@ARSIPAJA Bener sblum ini gaada program MBG. Tapi apakah makan siang gratis itu merupakan kebijakan yang tepat &amp,benar sblum ini tidak ada uang program mbg tapi apakah makan siang gratis itu rupa bijak yang tepat amp,Negatif
bgmn kalau presiden wapres menteri &amp,bagaimana kalau presiden wapres menteri amp,Negatif
Gue bukan pembela pemerintah atau salah satu sisi politis tertentu tapi program makan siang gratis ini emg lebih cocok di sekolah2 yg banyak masyarakat kurang mampunya. Yaa gue setuju jg yg bilang ga enak dan gitu doang itu ga relate krn di rumah mereka bisa makan enak.,saya bukan bela perintah atau salah satu sisi politis tentu tapi program makan siang gratis ini memang lebih cocok di sekolah yang banyak masyarakat kurang mampu ya saya tuju juga yang bilang tidak enak dan begitu saja itu tidak relate karena di rumah mereka bisa makan enak,Negatif
Sebetulnya program 02 makan siang gratis bisa saja deh asal niat dan tidak dikorupsi. Soalnya katering makan siangku juga 10k/porsi tapi jauh lebih layak dan kenyang. Aku pesimis dari awal ya karena sadar bakalan bobrok dari sisi dana Indonesia ini pemerintahnya jahat.,betul program makan siang gratis bisa saja deh asal niat dan tidak korupsi soal katering makan siang juga ke porsi tapi jauh lebih layak dan kenyang aku pesimis dari awal iya karena sadar akan bobrok dari sisi dana indonesia ini perintah jahat,Negatif
@RamaArjuna97 @ARSIPAJA @corbuzier Dia pengen banget releate sama kehidupan orang kecil. Anak dia dikasih makan siang gratis itu juga nolak. Yang bikin geram kan karena tuh program lebih banyak mudorat daripada manfaat belum lagi ada yang keracunan.,dia ingin banget releate sama hidup orang kecil anak dia kasih makan siang gratis itu juga nolak yang bikin geram kan karena itu program lebih banyak mudorat daripada manfaat belum lagi ada yang racun,Negatif
@my_vitamin9120 @Exa5Ds @MurtadhaOne1 berarti fokusin aja ke anak-anak yg emang membutuhkan karena dalam program ini banyak anak dengan keluarga yg mampu juga dapat makan siang gratis itu sangat buang-buang anggaran karena uang negara masih banyak prioritas lainnya daripada memberi makan anak-anak yang mampu,vitamin arti fokusin saja ke anak anak yang memang butuh karena dalam program ini banyak anak dengan keluarga yang mampu juga dapat makan siang gratis itu sangat buang buang anggar karena uang negara masih banyak prioritas lain daripada beri makan anak anak yang mampu,Negatif
@aldapstsr gengsi kali ya kak?? kan selama penyampaian visi misi waktu debat ato ga orasi yg digaungkan cuman makan siang gratis giliran kepilih dan menjabat ya tetap memaksakan program kerja trsbt walaupun banyak salah sasaran,gengsi kali iya kak kan lama sampai visi misi waktu debat atau tidak orasi yang gaung cuma makan siang gratis gilir pilih dan jabat iya tetap paksa program kerja trsbt walaupun banyak salah sasar,Negatif
Jika dana zakat di gunakan untuk membiayai program makan siang gratis maka wajib mendapat persetujuan dari muzakir atau orang yang membayar zakat Setuju k kalian jika dana zakat di pake buat membiayai program MBG? Tinggalkan jejak #TolakDanaZakatBuatMBG #TolakDanaZakatBuatMBG https://t.co/gfL1cpf1S0,jika dana zakat di guna untuk biaya program makan siang gratis maka wajib dapat tuju dari muzakir atau orang yang bayar zakat tuju ke kalian jika dana zakat di pakai buat biaya program mbg tinggal jejak,Negatif
hear me out makan siang gratis berbasis looting makanan gratis setiap jumatan namun menu lebih sehat dan setiap hari bukan hanya jumat coba wawancara bocil yg soljum yg dapat looting dan bandingin sama yg program makan siang gratis,hear me out makan siang gratis bas looting makan gratis tiap jumat namun menu lebih sehat dan tiap hari bukan hanya jumat coba wawancara bocil yang sholat jumat yang dapat looting dan bandingin sama yang program makan siang gratis,Positif
Polrestabes Palembang Berbagi Makan Siang Gratis Melalui Polsek Plaju Palembang Polrestabes Palembang melalui Polsek Plaju melaksanakan kegiatan pembagian makan siang gratis yang merupakan bagian dari program sosial https://t.co/BujZdASwbh,polrestabes palembang bagi makan siang gratis lalu polsek plaju palembang polrestabes palembang lalu polsek plaju laksana giat bagi makan siang gratis yang rupa bagi dari program sosial,Positif
@pakaipeci Katanya gratis kok kok dibiayai ini itu. Udah deh bilang aja program makan siang bergizi.,kata gratis kok kok biaya ini itu sudah deh bilang saja program makan siang gizi,Negatif
no offense but program makan siang gratis itu aneh bgt,nomor offense but program makan siang gratis itu aneh banget,Positif
@detikcom Tu maka nya sebelum membuat progam pemerintah mikir dulu jgn karna ambisi saja. Dana nya ada apa gk lihat lh jadi kisruh kan. Aye gk setuju uang dana zakat untuk program makan siang gratis karna uang zakat itu khusus untuk membantu fakir miskin anak yatim dan dll,itu maka nya belum buat progam perintah mikir dulu jangan karena ambisi saja dana nya ada apa tidak lihat lh jadi kisruh kan aye tidak tuju uang dana zakat untuk program makan siang gratis karena uang zakat itu khusus untuk bantu fakir miskin anak yatim dan dan lain,Negatif
Demi program makan siang gratis bisa tidak kalau -uang tunjangan+gaji anggota dpr di pangkas 50% -gaji anggota dpd dipangkas 50% -gaji mentri juga dipangkas 50% Yang paling penting Sahkan perampasan aset koruptor ,demi program makan siang gratis bisa tidak kalau uang tunjang gaji anggota dpr di pangkas gaji anggota dpd pangkas gaji tri juga pangkas yang paling penting sahkan ampas aset koruptor,Negatif
@ihvdthwish_ @ilhamgrhto @AdityoRauf Granita + opak cemilan bergizi untuk program makan siang gratis, granita opak cemilan gizi untuk program makan siang gratis,Positif
Inilah alasan kenapa sejak awal banyak yg menolak Program Makan Siang Gratis karena program ini jelas program pembodohan yg bisa Mengancam kualitas Pendidikan. Kalau mau mencerdaskan anak2 ya berikan pendidikan yg berkualitas Dan gaji yg layak untuk guru. https://t.co/B0acZGgr8O,ini alas kenapa sejak awal banyak yang tolak program makan siang gratis karena program ini jelas program bodoh yang bisa ancam kualitas didik kalau mau cerdas anak iya ikan didik yang kualitas dan gaji yang layak untuk guru,Negatif
Apa bener ada rencana pemerintah untuk memakai dana zakat untuk membantu membiayai program makan siang gratis??? https://t.co/VYvYHrpPZS,apa benar ada rencana perintah untuk pakai dana zakat untuk bantu biaya program makan siang gratis,Negatif
